description,alternatives,year,subject,ground_truth,index_question
"QUESTÃO 88) Se, pois, para as coisas que fazemos existe um ﬁm que desejamos por ele mesmo e tudo o mais é desejado no interesse desse ﬁm; evidentemente tal ﬁm será o bem, ou antes, o sumo bem. Mas não terá o conhecimento, porventura, grande influência sobre essa vida? Se assim é, esforcemo-nos por determinar, ainda que em linhas gerais apenas, o que seja ele e de qual das ciências ou faculdades constitui o objeto. Ninguém duvidará de que o seu estudo pertença à arte mais prestigiosa e que mais verdadeiramente se pode chamar a arte mestra. Ora, a política mostra ser dessa natureza, pois é ela que determina quais as ciências que devem ser estudadas num Estado, quais são as que cada cidadão deve aprender, e até que ponto; e vemos que até as faculdades tidas em maior apreço, como a estratégia, a economia e a retórica, estão sujeitas a ela. Ora, como a política utiliza as demais ciências e, por outro lado, legisla sobre o que devemos e o que não devemos fazer, a ﬁnalidade dessa ciência deve abranger as das outras, de modo que essa ﬁnalidade será o bem humano. Para Aristóteles, a relação entre o sumo bem e a organização da pólis pressupõe que","['A) o bem dos indivíduos consiste em cada um perseguir seus interesses.', 'B) o sumo bem é dado pela fé de que os deuses são os portadores da verdade.', 'C) a política é a ciência que precede todas as demais na organização da cidade.', 'D) a educação visa formar a consciência de cada pessoa para agir corretamente.', 'E) a democracia protege as atividades políticas necessárias para o bem comum.']",2017,Ciências humanas e suas tecnologias,C,93
"QUESTÃO 89) O comércio soube extrair um bom proveito da interatividade própria do meio tecnológico. A possibilidade de se obter um alto desenho do perﬁl de interesses do usuário, que deverá levar às últimas consequências o princípio da oferta como isca para o desejo consumista, foi o principal deles.
SANTAELLA, L. Culturas e artes do pós-humano: da cultura das mídias à cibercultura. Do ponto de vista comercial, o avanço das novas tecnologias, indicado no texto, está associado à","['A) atuação dos consumidores como ﬁscalizadores da produção.', 'B) exigência de consumidores conscientes de seus direitos.', 'C) relação direta entre fabricantes e consumidores.', 'D) individualização das mensagens publicitárias.', 'E) manutenção das preferências de consumo.']",2017,Ciências humanas e suas tecnologias,D,94
"QUESTÃO 91) Um fato corriqueiro ao se cozinhar arroz é o derramamento de parte da água de cozimento sobre a chama azul do fogo, mudando-a para uma chama amarela. Essa mudança de cor pode suscitar interpretações diversas, relacionadas às substâncias presentes na água de cozimento. Além do sal de cozinha (NaCl), nela se encontram carboidratos, proteínas e sais minerais.
Cientiﬁcamente, sabe-se que essa mudança de cor da chama ocorre pela","['A) reação do gás de cozinha com o sal, volatilizando gás cloro.', 'B) emissão de fótons pelo sódio, excitado por causa da chama.', 'C) produção de derivado amarelo, pela reação com o carboidrato.', 'D) reação do gás de cozinha com a água, formando gás hidrogênio.', 'E) excitação das moléculas de proteínas, com formação de luz amarela.']",2017,Ciências da natureza e suas tecnologias,B,96
"QUESTÃO 92) A classiﬁcação biológica proposta por Whittaker permite distinguir cinco grandes linhas evolutivas utilizando, como critérios de classiﬁcação, a organização celular e o modo de nutrição. Woese e seus colaboradores, com base na comparação das sequências que codiﬁcam o RNA ribossômico dos seres vivos, estabeleceram relações de ancestralidade entre os grupos e concluíram que os procariontes do reino Monera não eram um grupo coeso do ponto de vista evolutivo.
Whittaker (1969) Cinco reinos Woese (1990) Três domínios Monera Archaea Eubacteria Protista Eukarya Fungi Plantae Animalia A diferença básica nas classiﬁcações citadas é que a mais recente se baseia fundamentalmente em","['A) tipos de células.', 'B) aspectos ecológicos.', 'C) relações ﬁlogenéticas.', 'D) propriedades ﬁsiológicas.', 'E) características morfológicas.']",2017,Ciências da natureza e suas tecnologias,C,97
"QUESTÃO 93) Em uma colisão frontal entre dois automóveis, a força que o cinto de segurança exerce sobre o tórax e abdômen do motorista pode causar lesões graves nos órgãos internos. Pensando na segurança do seu produto, um fabricante de automóveis realizou testes em cinco modelos diferentes de cinto. Os testes simularam uma colisão de 0,30 segundo de duração, e os bonecos que representavam os ocupantes foram equipados com acelerômetros. Esse equipamento registra o módulo da desaceleração do boneco em função do tempo. Os parâmetros como massa dos bonecos, dimensões dos cintos e velocidade imediatamente antes e após o impacto foram os mesmos para todos os testes. O resultado ﬁnal obtido está no gráﬁco de aceleração por tempo.
200 160 120 80 40 0 Aceleração (m/s2) 0,00 0,05 0,10 0,15 Tempo (s) 0,20 0,25 0,30 Cinto 1 Cinto 2 Cinto 3 Cinto 4 Cinto 5 Qual modelo de cinto oferece menor risco de lesão interna ao motorista?","['A) 1', 'B) 2', 'C) 3', 'D) 4', 'E) 5']",2017,Ciências da natureza e suas tecnologias,B,98
"QUESTÃO 94) Pesquisadores criaram um tipo de plaqueta artiﬁcial, feita com um polímero gelatinoso coberto de anticorpos, que promete agilizar o processo de coagulação quando injetada no corpo. Se houver sangramento, esses anticorpos fazem com que a plaqueta mude sua forma e se transforme em uma espécie de rede que gruda nas lesões dos vasos sanguíneos e da pele.
Qual a doença cujos pacientes teriam melhora de seu estado de saúde com o uso desse material?","['A) Filariose.', 'B) Hemoﬁlia.', 'C) Aterosclerose.', 'D) Doença de Chagas.', 'E) Síndrome da imunodeﬁciência adquirida.']",2017,Ciências da natureza e suas tecnologias,B,99
"QUESTÃO 97) As centrífugas são equipamentos utilizados em laboratórios, clínicas e indústrias. Seu funcionamento faz uso da aceleração centrífuga obtida pela rotação de um recipiente e que serve para a separação de sólidos em suspensão em líquidos ou de líquidos misturados entre si.
Nesse aparelho, a separação das substâncias ocorre em função","['A) das diferentes densidades.', 'B) dos diferentes raios de rotação.', 'C) das diferentes velocidades angulares.', 'D) das diferentes quantidades de cada substância.', 'E) da diferente coesão molecular de cada substância.']",2017,Ciências da natureza e suas tecnologias,A,102
"QUESTÃO 98) Visando explicar uma das propriedades da membrana plasmática, fusionou-se uma célula de camundongo com uma célula humana, formando uma célula híbrida. Em seguida, com o intuito de marcar as proteínas de membrana, dois anticorpos foram inseridos no experimento, um especíﬁco para as proteínas de membrana do camundongo e outro para as proteínas de membrana humana. Os anticorpos foram visualizados ao microscópio por meio de fluorescência de cores diferentes.
Célula de camundongo Célula humana Célula híbrida Anticorpos contra proteína de membrana de camundongo, marcados com fluoresceína. Anticorpos contra proteína de membrana humana, marcados com rodamina.
Incubação a 37 °C Proteína da membrana Tempo = 0 minuto Tempo = 40 minutos Proteína da membrana Fusão celular ETAPA 1 ETAPA 2 ETAPA 3 ETAPA 4 A mudança observada da etapa 3 para a etapa 4 do experimento ocorre porque as proteínas","['A) movimentam-se livremente no plano da bicamada lipídica.', 'B) permanecem conﬁnadas em determinadas regiões da bicamada.', 'C) auxiliam o deslocamento dos fosfolipídios da membrana plasmática.', 'D) são mobilizadas em razão da inserção de anticorpos.', 'E) são bloqueadas pelos anticorpos.']",2017,Ciências da natureza e suas tecnologias,A,103
"QUESTÃO 99) A ﬁgura mostra como é a emissão de radiação eletromagnética para cinco tipos de lâmpada: haleto metálico, tungstênio, mercúrio, xênon e LED (diodo emissor de luz). As áreas marcadas em cinza são proporcionais à intensidade da energia liberada pela lâmpada. As linhas pontilhadas mostram a sensibilidade do olho humano aos diferentes comprimentos de onda. UV e IV são as regiões do ultravioleta e do infravermelho, respectivamente.
Um arquiteto deseja iluminar uma sala usando uma lâmpada que produza boa iluminação, mas que não aqueça o ambiente.
Haleto metálico Tungstênio Mercúrio Xênon Intensidade emitida LED 300 200 900 800 700 600 500 400 UV IV Visível Comprimento de onda (nm) Qual tipo de lâmpada melhor atende ao desejo do arquiteto?","['A) Haleto metálico.', 'B) Tungstênio.', 'C) Mercúrio.', 'D) Xênon.', 'E) LED.']",2017,Ciências da natureza e suas tecnologias,E,104
"QUESTÃO 101) Em uma linha de transmissão de informações por ﬁbra óptica, quando um sinal diminui sua intensidade para valores inferiores a 10 dB, este precisa ser retransmitido. No entanto, intensidades superiores a 100 dB não podem ser transmitidas adequadamente. A ﬁgura apresenta como se dá a perda de sinal (perda óptica) para diferentes comprimentos de onda para certo tipo de ﬁbra óptica.
Comprimento de onda (µm) Perda óptica (dB/km) 0,8 1 2 3 4 5 6 0,9 1,0 1,1 1,2 1,3 1,4 1,5 1,6 1,7 1,8 Qual é a máxima distância, em km, que um sinal pode ser enviado nessa ﬁbra sem ser necessária uma retransmissão?","['A) 6', 'B) 18', 'C) 60', 'D) 90', 'E) 100']",2017,Ciências da natureza e suas tecnologias,D,106
"QUESTÃO 102) A técnica do carbono-14 permite a datação de fósseis pela medição dos valores de emissão beta desse isótopo presente no fóssil. Para um ser em vida, o máximo são 15 emissões beta/(min g). Após a morte, a quantidade de 14C se reduz pela metade a cada 5 730 anos.
Considere que um fragmento fóssil de massa igual a 30 g foi encontrado em um sítio arqueológico, e a medição de radiação apresentou 6 750 emissões beta por hora. A idade desse fóssil, em anos, é","['A) 450.', 'B) 1 433.', 'C) 11 460.', 'D) 17 190.', 'E) 27 000.']",2017,Ciências da natureza e suas tecnologias,C,107
"QUESTÃO 103) A ﬁgura mostra o funcionamento de uma estação híbrida de geração de eletricidade movida a energia eólica e biogás. Essa estação possibilita que a energia gerada no parque eólico seja armazenada na forma de gás hidrogênio, usado no fornecimento de energia para a rede elétrica comum e para abastecer células a combustível.
Rede de distribuição elétrica Turbinas eólicas Produção de hidrogênio Armazenamento de hidrogênio Combustível Hidrogênio Biogás Hidrogênio Hidrogênio Eletricidade Eletricidade Eletricidade Mistura Armazenamento de biogás Calor Destino da energia térmica Planta mista de geração de energia Válvula para mistura Mesmo com ausência de ventos por curtos períodos, essa estação continua abastecendo a cidade onde está instalada, pois o(a)","['A) planta mista de geração de energia realiza eletrólise para enviar energia à rede de distribuição elétrica.', 'B) hidrogênio produzido e armazenado é utilizado na combustão com o biogás para gerar calor e eletricidade.', 'C) conjunto de turbinas continua girando com a mesma velocidade, por inércia, mantendo a eﬁciência anterior.', 'D) combustão da mistura biogás-hidrogênio gera diretamente energia elétrica adicional para a manutenção da estação.', 'E) planta mista de geração de energia é capaz de utilizar todo o calor fornecido na combustão para a geração de eletricidade.']",2017,Ciências da natureza e suas tecnologias,B,108
"QUESTÃO 105) Uma grande virada na moderna história da agricultura ocorreu depois da Segunda Guerra Mundial. Após a guerra, os governos haviam se deparado com um enorme excedente de nitrato de amônio, ingrediente usado na fabricação de explosivos. A partir daí as fábricas de munição foram adaptadas para começar a produzir fertilizantes tendo como componente principal os nitratos.
SOUZA, F. A. Agricultura natural/orgânica como instrumento de fixação biológica e manutenção do nitrogênio no solo: um modelo sustentável de MDL. No ciclo natural do nitrogênio, o equivalente ao principal componente desses fertilizantes industriais é produzido na etapa de","['A) nitratação.', 'B) nitrosação.', 'C) amoniﬁcação.', 'D) desnitriﬁcação.', 'E) ﬁxação biológica do N2.']",2017,Ciências da natureza e suas tecnologias,A,110
"QUESTÃO 107) Os medicamentos são rotineiramente utilizados pelo ser humano com o intuito de diminuir ou, por muitas vezes, curar possíveis transtornos de saúde. Os antibióticos são grupos de fármacos inseridos no tratamento de doenças causadas por bactérias.
Na terapêutica das doenças mencionadas, alguns desses fármacos atuam","['A) ativando o sistema imunológico do hospedeiro.', 'B) interferindo na cascata bioquímica da inflamação.', 'C) removendo as toxinas sintetizadas pelas bactérias.', 'D) combatendo as células hospedeiras das bactérias.', 'E) daniﬁcando estruturas especíﬁcas da célula bacteriana.']",2017,Ciências da natureza e suas tecnologias,E,112
"QUESTÃO 108) Dispositivos eletrônicos que utilizam materiais de baixo custo, como polímeros semicondutores, têm sido desenvolvidos para monitorar a concentração de amônia (gás tóxico e incolor) em granjas avícolas. A polianilina é um polímero semicondutor que tem o valor de sua resistência elétrica nominal quadruplicado quando exposta a altas concentrações de amônia. Na ausência de amônia, a polianilina se comporta como um resistor ôhmico e a sua resposta elétrica é mostrada no gráﬁco.
Corrente (10–6 A) Diferença de potencial (V) 6,0 5,0 4,0 3,0 2,0 1,0 1,0 0,5 1,5 2,0 2,5 3,0 O valor da resistência elétrica da polianilina na presença de altas concentrações de amônia, em ohm, é igual a","['A) 0,5 × 100.', 'B) 2,0 × 100.', 'C) 2,5 × 105.', 'D) 5,0 × 105.', 'E) 2,0 × 106.']",2017,Ciências da natureza e suas tecnologias,E,113
"QUESTÃO 109) Pesquisadores conseguiram estimular a absorção de energia luminosa em plantas graças ao uso de nanotubos de carbono. Para isso, nanotubos de carbono “se inseriram” no interior dos cloroplastos por uma montagem espontânea, através das membranas dos cloroplastos. Pigmentos da planta absorvem as radiações luminosas, os elétrons são “excitados” e se deslocam no interior de membranas dos cloroplastos, e a planta utiliza em seguida essa energia elétrica para a fabricação de açúcares. Os nanotubos de carbono podem absorver comprimentos de onda habitualmente não utilizados pelos cloroplastos, e os pesquisadores tiveram a ideia de utilizá-los como “antenas”, estimulando a conversão de energia solar pelos cloroplastos, com o aumento do transporte de elétrons.
Nanotubos de carbono incrementam a fotossíntese de plantas. O aumento da eﬁciência fotossintética ocorreu pelo fato de os nanotubos de carbono promoverem diretamente a","['A) utilização de água.', 'B) absorção de fótons.', 'C) formação de gás oxigênio.', 'D) proliferação dos cloroplastos.', 'E) captação de dióxido de carbono.']",2017,Ciências da natureza e suas tecnologias,B,114
"QUESTÃO 110) O fenômeno da piracema (subida do rio) é um importante mecanismo que influencia a reprodução de algumas espécies de peixes, pois induz o processo que estimula a queima de gordura e ativa mecanismos hormonais complexos, preparando-os para a reprodução. Intervenções antrópicas nos ambientes aquáticos, como a construção de barragens, interferem na reprodução desses animais.
MALTA, P. Impacto ambiental das barragens hidrelétricas. Essa intervenção antrópica prejudica a piracema porque reduz o(a)","['A) percurso da migração.', 'B) longevidade dos indivíduos.', 'C) disponibilidade de alimentos.', 'D) período de migração da espécie.', 'E) número de espécies de peixes no local.']",2017,Ciências da natureza e suas tecnologias,A,115
"QUESTÃO 111) Fusível é um dispositivo de proteção contra sobrecorrente em circuitos. Quando a corrente que passa por esse componente elétrico é maior que sua máxima corrente nominal, o fusível queima. Dessa forma, evita que a corrente elevada daniﬁque os aparelhos do circuito. Suponha que o circuito elétrico mostrado seja alimentado por uma fonte de tensão U e que o fusível suporte uma corrente nominal de 500 mA.
Fusível 60 Ω 60 Ω 60 Ω 40 Ω 30 Ω 120 Ω Qual é o máximo valor da tensão U para que o fusível não queime?","['A) 20 V', 'B) 40 V', 'C) 60 V', 'D) 120 V', 'E) 185 V']",2017,Ciências da natureza e suas tecnologias,D,116
"QUESTÃO 112) Os botos-cinza (Sotalia guianensis), mamíferos da família dos golﬁnhos, são excelentes indicadores da poluição das áreas em que vivem, pois passam toda a sua vida — cerca de 30 anos — na mesma região. Além disso, a espécie acumula mais contaminantes em seu organismo, como o mercúrio, do que outros animais da sua cadeia alimentar.
Os botos-cinza acumulam maior concentração dessas substâncias porque","['A) são animais herbívoros.', 'B) são animais detritívoros.', 'C) são animais de grande porte.', 'D) digerem o alimento lentamente.', 'E) estão no topo da cadeia alimentar.']",2017,Ciências da natureza e suas tecnologias,E,117
"QUESTÃO 113) O trombone de Quincke é um dispositivo experimental utilizado para demonstrar o fenômeno da interferência de ondas sonoras. Uma fonte emite ondas sonoras de determinada frequência na entrada do dispositivo. Essas ondas se dividem pelos dois caminhos (ADC e AEC) e se encontram no ponto C, a saída do dispositivo, onde se posiciona um detector. O trajeto ADC pode ser aumentado pelo deslocamento dessa parte do dispositivo. Com o trajeto ADC igual ao AEC, capta-se um som muito intenso na saída. Entretanto, aumentando-se gradativamente o trajeto ADC, até que ele ﬁque como mostrado na ﬁgura, a intensidade do som na saída ﬁca praticamente nula. Desta forma, conhecida a velocidade do som no interior do tubo (320 m/s), é possível determinar o valor da frequência do som produzido pela fonte.
Fonte sonora Entrada do som 40 cm Saída do som Detector 30 cm O valor da frequência, em hertz, do som produzido pela fonte sonora é","['A) 3 200.', 'B) 1 600.', 'C) 800.', 'D) 640.', 'E) 400.']",2017,Ciências da natureza e suas tecnologias,C,118
"QUESTÃO 115) A Mata Atlântica caracteriza-se por uma grande diversidade de epíﬁtas, como as bromélias. Essas plantas estão adaptadas a esse ecossistema e conseguem captar luz, água e nutrientes mesmo vivendo sobre as árvores.
Essas espécies captam água do(a)","['A) organismo das plantas vizinhas.', 'B) solo através de suas longas raízes.', 'C) chuva acumulada entre suas folhas.', 'D) seiva bruta das plantas hospedeiras.', 'E) comunidade que vive em seu interior.']",2017,Ciências da natureza e suas tecnologias,C,120
"QUESTÃO 118) A distroﬁa muscular Duchenne (DMD) é uma doença causada por uma mutação em um gene localizado no cromossomo X. Pesquisadores estudaram uma família na qual gêmeas monozigóticas eram portadoras de um alelo mutante recessivo para esse gene (heterozigóticas). O interessante é que uma das gêmeas apresentava o fenótipo relacionado ao alelo mutante, isto é, DMD, enquanto a sua irmã apresentava fenótipo normal.
A diferença na manifestação da DMD entre as gêmeas pode ser explicada pela","['A) dominância incompleta do alelo mutante em relação ao alelo normal.', 'B) falha na separação dos cromossomos X no momento da separação dos dois embriões.', 'C) recombinação cromossômica em uma divisão celular embrionária anterior à separação dos dois embriões.', 'D) inativação aleatória de um dos cromossomos X em fase posterior à divisão que resulta nos dois embriões.', 'E) origem paterna do cromossomo portador do alelo mutante em uma das gêmeas e origem materna na outra.']",2017,Ciências da natureza e suas tecnologias,D,123
"QUESTÃO 120) Diversos produtos naturais podem ser obtidos de plantas por processo de extração. O lapachol é da classe das naftoquinonas. Sua estrutura apresenta uma hidroxila enólica (pKa = 6,0) que permite que este composto seja isolado da serragem dos ipês por extração com solução adequada, seguida de ﬁltração simples. Considere que pKa = −log Ka, em que Ka é a constante ácida da reação de ionização do lapachol.
OH Lapachol COSTA, P. R. R. et al. Ácidos e bases em química orgânica. Qual solução deve ser usada para extração do lapachol da serragem do ipê com maior eﬁciência?","['A) Solução de Na2CO3 para formar um sal de lapachol.', 'B) Solução-tampão ácido acético/acetato de sódio (pH = 4,5).', 'C) Solução de NaCl a ﬁm de aumentar a força iônica do meio.', 'D) Solução de Na2SO4 para formar um par iônico com lapachol.', 'E) Solução de HCl a ﬁm de extraí-lo por meio de reação ácido-base.']",2017,Ciências da natureza e suas tecnologias,A,125
"QUESTÃO 121) Alguns tipos de dessalinizadores usam o processo de osmose reversa para obtenção de água potável a partir da água salgada. Nesse método, utiliza-se um recipiente contendo dois compartimentos separados por uma membrana semipermeável: em um deles coloca-se água salgada e no outro recolhe-se a água potável. A aplicação de pressão mecânica no sistema faz a água fluir de um compartimento para o outro. O movimento das moléculas de água através da membrana é controlado pela pressão osmótica e pela pressão mecânica aplicada.
Para que ocorra esse processo é necessário que as resultantes das pressões osmótica e mecânica apresentem","['A) mesmo sentido e mesma intensidade.', 'B) sentidos opostos e mesma intensidade.', 'C) sentidos opostos e maior intensidade da pressão osmótica.', 'D) mesmo sentido e maior intensidade da pressão osmótica.', 'E) sentidos opostos e maior intensidade da pressão mecânica.']",2017,Ciências da natureza e suas tecnologias,E,126
"QUESTÃO 122) Na Idade Média, para elaborar preparados a partir de plantas produtoras de óleos essenciais, as coletas das espécies eram realizadas ao raiar do dia. Naquela época, essa prática era fundamentada misticamente pelo efeito mágico dos raios lunares, que seria anulado pela emissão dos raios solares. Com a evolução da ciência, foi comprovado que a coleta de algumas espécies ao raiar do dia garante a obtenção de material com maiores quantidades de óleos essenciais.
A explicação cientíﬁca que justiﬁca essa prática se baseia na","['A) volatilização das substâncias de interesse.', 'B) polimerização dos óleos catalisada pela radiação solar.', 'C) solubilização das substâncias de interesse pelo orvalho.', 'D) oxidação do óleo pelo oxigênio produzido na fotossíntese.', 'E) liberação das moléculas de óleo durante o processo de fotossíntese.']",2017,Ciências da natureza e suas tecnologias,A,127
"QUESTÃO 123) A epilação a laser (popularmente conhecida como depilação a laser) consiste na aplicação de uma fonte de luz para aquecer e causar uma lesão localizada e controlada nos folículos capilares. Para evitar que outros tecidos sejam daniﬁcados, selecionam-se comprimentos de onda que são absorvidos pela melanina presente nos pelos, mas que não afetam a oxi-hemoglobina do sangue e a água dos tecidos da região em que o tratamento será aplicado. A ﬁgura mostra como é a absorção de diferentes comprimentos de onda pela melanina, oxi-hemoglobina e água.
Absorção (%) Comprimento de onda (nm) Melanina 50,0 37,5 25,0 12,5 0 400 500 600 700 800 900 1 000 1 100 Oxi-hemoglobina Água MACEDO, F. S.; MONTEIRO, E. O. Epilação com laser e luz intensa pulsada. Qual é o comprimento de onda, em nm, ideal para a epilação a laser?","['A) 400', 'B) 700', 'C) 1 100', 'D) 900', 'E) 500']",2017,Ciências da natureza e suas tecnologias,B,128
"QUESTÃO 125) Um motorista que atende a uma chamada de celular é levado à desatenção, aumentando a possibilidade de acidentes ocorrerem em razão do aumento de seu tempo de reação. Considere dois motoristas, o primeiro atento e o segundo utilizando o celular enquanto dirige. Eles aceleram seus carros inicialmente a 1,00 m/s2. Em resposta a uma emergência, freiam com uma desaceleração igual a 5,00 m/s2. O motorista atento aciona o freio à velocidade de 14,0 m/s, enquanto o desatento, em situação análoga, leva 1,00 segundo a mais para iniciar a frenagem.
Que distância o motorista desatento percorre a mais do que o motorista atento, até a parada total dos carros?","['A) 2,90 m', 'B) 14,0 m', 'C) 14,5 m', 'D) 15,0 m', 'E) 17,4 m']",2017,Ciências da natureza e suas tecnologias,E,130
"QUESTÃO 126) Uma das estratégias para conservação de alimentos é o salgamento, adição de cloreto de sódio (NaCl), historicamente utilizado por tropeiros, vaqueiros e sertanejos para conservar carnes de boi, porco e peixe.
O que ocorre com as células presentes nos alimentos preservados com essa técnica?","['A) O sal adicionado diminui a concentração de solutos em seu interior.', 'B) O sal adicionado desorganiza e destrói suas membranas plasmáticas.', 'C) A adição de sal altera as propriedades de suas membranas plasmáticas.', 'D) Os íons Na+ e Cl− provenientes da dissociação do sal entram livremente nelas.', 'E) A grande concentração de sal no meio extracelular provoca a saída de água de dentro delas.']",2017,Ciências da natureza e suas tecnologias,E,131
"QUESTÃO 129) A terapia celular tem sido amplamente divulgada como revolucionária, por permitir a regeneração de tecidos a partir de células novas. Entretanto, a técnica de se introduzirem novas células em um tecido, para o tratamento de enfermidades em indivíduos, já era aplicada rotineiramente em hospitais.
A que técnica refere-se o texto?","['A) Vacina.', 'B) Biópsia.', 'C) Hemodiálise.', 'D) Quimioterapia.', 'E) Transfusão de sangue.']",2017,Ciências da natureza e suas tecnologias,E,134
"QUESTÃO 130) Em algumas residências, cercas eletriﬁcadas são utilizadas com o objetivo de afastar possíveis invasores. Uma cerca eletriﬁcada funciona com uma diferença de potencial elétrico de aproximadamente 10 000 V. Para que não seja letal, a corrente que pode ser transmitida através de uma pessoa não deve ser maior do que 0,01 A. Já a resistência elétrica corporal entre as mãos e os pés de uma pessoa é da ordem de 1 000 Ω.
Para que a corrente não seja letal a uma pessoa que toca a cerca eletriﬁcada, o gerador de tensão deve possuir uma resistência interna que, em relação à do corpo humano, é","['A) praticamente nula.', 'B) aproximadamente igual.', 'C) milhares de vezes maior.', 'D) da ordem de 10 vezes maior.', 'E) da ordem de 10 vezes menor.']",2017,Ciências da natureza e suas tecnologias,C,135
"QUESTÃO 131) A cromatograﬁa em papel é um método de separação que se baseia na migração diferencial dos componentes de uma mistura entre duas fases imiscíveis. Os componentes da amostra são separados entre a fase estacionária e a fase móvel em movimento no papel. A fase estacionária consiste de celulose praticamente pura, que pode absorver até 22% de água. É a água absorvida que funciona como fase estacionária líquida e que interage com a fase móvel, também líquida (partição líquido-líquido). Os componentes capazes de formar interações intermoleculares mais fortes com a fase estacionária migram mais lentamente.
Uma mistura de hexano com 5% (v/v) de acetona foi utilizada como fase móvel na separação dos componentes de um extrato vegetal obtido a partir de pimentões. Considere que esse extrato contém as substâncias representadas.
γ-caroteno α-criptoxantina OH Capsorubina OH HO Licopeno α-caroteno A substância presente na mistura que migra mais lentamente é o(a)","['A) licopeno.', 'B) α-caroteno.', 'C) γ-caroteno.', 'D) capsorubina.', 'E) α-criptoxantina.']",2017,Ciências da natureza e suas tecnologias,D,136
"QUESTÃO 133) No ar que respiramos existem os chamados “gases inertes”. Trazem curiosos nomes gregos, que signiﬁcam “o Novo”, “o Oculto”, “o Inativo”. E de fato são de tal modo inertes, tão satisfeitos em sua condição, que não interferem em nenhuma reação química, não se combinam com nenhum outro elemento e justamente por esse motivo ﬁcaram sem ser observados durante séculos: só em 1962 um químico, depois de longos e engenhosos esforços, conseguiu forçar “o Estrangeiro” (o xenônio) a combinar-se fugazmente com o flúor ávido e vivaz, e a façanha pareceu tão extraordinária que lhe foi conferido o Prêmio Nobel.
Qual propriedade do flúor justiﬁca sua escolha como reagente para o processo mencionado?","['A) Densidade.', 'B) Condutância.', 'C) Eletronegatividade.', 'D) Estabilidade nuclear.', 'E) Temperatura de ebulição.']",2017,Ciências da natureza e suas tecnologias,C,138
"QUESTÃO 136) Os congestionamentos de trânsito constituem um problema que aflige, todos os dias, milhares de motoristas brasileiros. O gráﬁco ilustra a situação, representando, ao longo de um intervalo deﬁnido de tempo, a variação da velocidade de um veículo durante um congestionamento.
Velocidade Tempo (min) 0 2 4 6 8 10 Quantos minutos o veículo permaneceu imóvel ao longo do intervalo de tempo total analisado?","['A) 4', 'B) 3', 'C) 2', 'D) 1', 'E) 0']",2017,Matemática e suas tecnologias,C,141
"QUESTÃO 137) Um garçom precisa escolher uma bandeja de base retangular para servir quatro taças de espumante que precisam ser dispostas em uma única ﬁleira, paralela ao lado maior da bandeja, e com suas bases totalmente apoiadas na bandeja. A base e a borda superior das taças são círculos de raio 4 cm e 5 cm, respectivamente. A bandeja a ser escolhida deverá ter uma área mínima, em centímetro quadrado, igual a","['A) 192.', 'B) 300.', 'C) 304.', 'D) 320.', 'E) 400.']",2017,Matemática e suas tecnologias,C,142
"QUESTÃO 138) Em uma cantina, o sucesso de venda no verão são sucos preparados à base de polpa de frutas. Um dos sucos mais vendidos é o de morango com acerola, que é preparado com 2 3 de polpa de morango e 1 3 de polpa de acerola.
Para o comerciante, as polpas são vendidas em embalagens de igual volume. Atualmente, a embalagem da polpa de morango custa R$ 18,00 e a de acerola, R$ 14,70. Porém, está prevista uma alta no preço da embalagem da polpa de acerola no próximo mês, passando a custar R$ 15,30.
Para não aumentar o preço do suco, o comerciante negociou com o fornecedor uma redução no preço da embalagem da polpa de morango.
A redução, em real, no preço da embalagem da polpa de morango deverá ser de","['A) 1,20.', 'B) 0,90.', 'C) 0,60.', 'D) 0,40.', 'E) 0,30.']",2017,Matemática e suas tecnologias,E,143
"QUESTÃO 139) Um casal realiza sua mudança de domicílio e necessita colocar numa caixa de papelão um objeto cúbico, de 80 cm de aresta, que não pode ser desmontado. Eles têm à disposição cinco caixas, com diferentes dimensões, conforme descrito: • Caixa 1: 86 cm × 86 cm × 86 cm • Caixa 2: 75 cm × 82 cm × 90 cm • Caixa 3: 85 cm × 82 cm × 90 cm • Caixa 4: 82 cm × 95 cm × 82 cm • Caixa 5: 80 cm × 95 cm × 85 cm O casal precisa escolher uma caixa na qual o objeto caiba, de modo que sobre o menor espaço livre em seu interior.
A caixa escolhida pelo casal deve ser a de número","['A) 1.', 'B) 2.', 'C) 3.', 'D) 4.', 'E) 5.']",2017,Matemática e suas tecnologias,C,144
"QUESTÃO 142) Um morador de uma região metropolitana tem 50% de probabilidade de atrasar-se para o trabalho quando chove na região; caso não chova, sua probabilidade de atraso é de 25%. Para um determinado dia, o serviço de meteorologia estima em 30% a probabilidade da ocorrência de chuva nessa região.
Qual é a probabilidade de esse morador se atrasar para o serviço no dia para o qual foi dada a estimativa de chuva?","['A) 0,075', 'B) 0,150', 'C) 0,325', 'D) 0,600', 'E) 0,800']",2017,Matemática e suas tecnologias,C,147
